Adam,Simon,0,NEO,9-29-22,Bougie
Juwan,Sonny,1
Evan K,Chris A,0
Eric C,Zane,1
Juwan,Eric C,0
Sonny,Zane,0
Adam,Evan K,1
Simon,Chris A,0
Adam,Zane,1
Eric C,Chris A,1

Simon,Clayton,0,NEO,7-13-23
Brian H,Tony,0
Jacob,Matt Y,0
Chris A,Adam,1
Matt Y,Clayton,1
Jacob,Simon,1
Tony,Chris A,1
Brian H,Adam,1
Clayton,Chris A,0
Jacob,Brian H,0

Simon,Clayton,0,NEO,8-10-2023
Michael D,Juwan,0
Tony,Matt Y,1
Chris A,John K,1

Jacob,Luca,0,NEO,9-30-23
Nick R,Juwan,0
Karen,Chris A,0
Chris A,Juwan,0
Karen,Nick R,0
Luca,Matt Y,0
Simon,Jacob,1
Nick R,Simon,1

Clayton,Luca,1,NEO,8-24-2024
Simon,Jacob,1
Noah,Kian,1
Stephen,Chris A,0
Matt Y,Andrew D,0
Clayton,Matt Y,1
Luca,Stephen,1
Simon,Noah,0
Kian,Jacob,1
Chris A,Andrew D,1

Simon,Clayton,0,NEO,8-27-24
Adam,Luca,1
Tony,Alan,0
Matt Y,John K,1
Matt Y,Clayton,1
Simon,John K,1
Adam,Alan,1
Luca,Tony,0

Alan,Tony,0,NEO,9-17-24
Adam,Jesse,1
Matt Y,Eric K,0
Noah,Clayton,0
Noah,Jesse,1
Clayton,Adam,1
Tony,Eric K,1
Alan,Matt Y,1

Simon,Luca,1,NEO,10-15-2024
Bradley Smith,Tony,1
Matt Y,Alan,1
Eric K,Nico,1
Simon,Matt Y,1
Luca,Alan,1
Nico,Tony,0
Eric K,Bradley Smith,1

Angga,John C,1,NEO,1-11-2025
Alan,Nick D,1
Travis,Matt Y,0
David O,Juwan,1
Angga,Matt Y,1
John C,Travis,1
Alan,David O,0
Nick D,Juwan,0

Matt Y,Matt H,1,NEO,10-2-2025
Thana,Collin,0
Adam,Noah,0
Clayton,Eric K,0
Matt Y,Noah,1
Matt H,Adam,0
Clayton,Thana,0
Eric K,Collin,1

Chris A,Noah,1,NEO,11-20-2025
Felix,Stephen,0
Collin,Tony,0
Clayton,Simon,1
Clayton,Stephen,1
Simon,Felix,1

Stephen,Eric K,0,NEO,12-11-2025
Tony,Thana,1
Chris A,Collin,1
Noah,Clayton,1
Chris A,Eric K,0
Collin,Stephen,0
Tony,Noah,0
Thana,Clayton,0

PlaceHolderA,PlaceHolderB,1,TEST,1-1-2024
